Name,Id,Artists,Artists_Id,Release,Duration,Genre,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valeance,Tempo
Brothers In Arms - Extended Version,13VFtqTjq8SLOhe4NqgyVS,['Junkie XL'],['5svDnd8joFhbpbA3Ar0CfN'],5/12/15,352000,big beat,0.485,0.919,0,-9.312,0.0651,0.125,0.965,0.122,0.432,79.988
Forget It,7kEfOeuw2R4mqqoxnJgdv2,['Cut and Paste'],['3R5K9IXOg0bS9h1JW2yD0D'],1/1/99,359080,big beat,0.835,0.672,6,-11.854,0.187,0.00028,0.769,0.0655,0.741,131.063
The Sensual Woman,31U21fwH5izi4fVA2f1HKa,['The Herbaliser'],['1O7aMVbDeSXY2LiVBhb13w'],4/1/99,216001,big beat,0.781,0.18,1,-9.52,0.0719,0.0475,0.923,0.229,0.189,89.994
Flyover,7Hv5otzOWhNp0Z2JfzNnfj,['Asian Dub Foundation'],['2EeUsNnv2BcVIGhBZ5SV8z'],7/10/15,258993,big beat,0.559,0.901,7,-4.195,0.141,0.000142,0.00355,0.161,0.764,177.064
We Don't Care,5rDFRvwao7MFzuhrBTkWMQ,['Audio Bullys'],['5kwHgbzNHq1iHkUSrAmjjQ'],1/1/03,210800,big beat,0.733,0.848,5,-6.489,0.0597,0.00112,0.00142,0.0882,0.658,124.066
Bug Powder Dust - Kruder & Dorfmeister Session,3ZidgUvrmVNhroQqjSpVYE,"['Bomb The Bass', 'Justin Warfield']","['1G3Eh23f2hwhEnAMw7HsZ6', '7FsYhkJR8zX4NeEqifNqDA']",1/1/09,447213,big beat,0.775,0.605,11,-10.696,0.0437,0.0827,0.000915,0.201,0.418,98.896
The Studio,7oyS7rvRyu6677k9l1WPGB,"['Jacknife Lee', 'Bibi Bourelly', 'Barny Fletcher']","['1fixTBy0r22vTuK2sQNAqY', '3jDtqAKltRxJi64svLZGj7', '5q9zHGohILrZ2j1bSL1VeG']",8/7/20,283813,big beat,0.535,0.547,7,-6.27,0.0967,0.253,0,0.129,0.615,88.872
Feed The Addiction,1nqUi4wKalk5jFoFfQET2n,['ILS'],['5IS3dbDJPbnJBUEjQdJhPF'],5/9/05,278280,big beat,0.583,0.893,1,-6.514,0.0438,0.000178,0.748,0.589,0.212,134.888
Timber,5jby7celTQUoYjAht8peNh,['Coldcut'],['5wnhqlZzXIq8aO9awQO2ND'],6/1/97,272067,big beat,0.748,0.714,6,-11.094,0.0454,0.0745,0.284,0.149,0.569,125.036
Here I Come,6YC1E4hE6VWCAtSYjYF9JW,['2 Bit Pie'],['4tK2GqDHr936INLK6AOdwA'],1/1/05,280507,big beat,0.614,0.947,6,-4.967,0.0431,0.0167,0.00395,0.222,0.764,120.004
Zones - 4Kuba Remix,7xr1xJHHQbYRi2YGi8rc9R,['Future Funk Squad'],['3zU9fuxpRmXdJk7nyTe8u9'],2/8/10,307000,big beat,0.492,0.982,0,-5.202,0.0557,0.000259,0.792,0.48,0.715,135.02
Get A Move On!,3AgEOAo3dvkjtsBmeTGRjg,"['Mr. Scruff', 'Sneaky']","['2B0PgHZi2zaDqjKe86Gaip', '7Diblz3UML0a0ArC3OgLxG']",1/1/99,454600,big beat,0.76,0.767,7,-7.586,0.0482,0.00344,0.759,0.519,0.816,123.324
Six Days - Remix,3IEG65Fi7Zm8cQEEG3uJ4H,"['DJ Shadow', 'Mos Def']","['5CE2IfdYZEQGIDsfiRm8SI', '0Mz5XE0kb1GBnbLQm2VbcO']",1/1/02,232533,big beat,0.699,0.909,5,-6.72,0.236,0.13,0.000195,0.34,0.691,171.877
Hayling,6ADH2LsNyV7DlrQlIMjA8N,"['FC Kahuna', 'Hafdís Huld']","['1UQ5GQDdYPKgbIEn9sMiSg', '1tNJibl39hvCIVSnGaiwx5']",4/8/02,407987,big beat,0.56,0.305,5,-9.369,0.0278,0.532,0.00775,0.665,0.0393,139.953
Everybody In The House - Get Some Mix,7MjcW12ZDsW0OHQWQrdvzR,['Buzzthrill'],['52ywcLy1IHJjG852rL1Bdm'],5/27/98,181973,big beat,0.867,0.953,1,-5.694,0.0886,0.0213,0.0342,0.231,0.559,127.934
Deaf Mick's Throwdown,07jHhD3EOHbFajMcpBwF7y,['Clockwork Voodoo Freaks'],['7q91xIPnHHu6QJ8ZVW28vC'],7/1/99,392947,big beat,0.832,0.901,11,-6.519,0.0575,0.00827,0.654,0.057,0.72,115.398
Good Is Bad,7FEWVPK4hFBag5cKFPX81Z,"['Headrillaz', 'Ricky Barrow']","['7ei7gHUG6rrXBAx3rzcewF', '03w50QgPhHLk2SgypQtrJ2']",1/1/03,176027,big beat,0.569,0.719,11,-6.797,0.0437,0.00111,0,0.247,0.278,105.011
Love Story,3SdXO2B5AVG6BDHiS7dOH6,['Layo & Bushwacka!'],['4XO18kRHLT6F5RhomZGrpc'],1/1/02,312933,big beat,0.649,0.684,7,-10.396,0.0331,0.342,0.411,0.448,0.0794,132.014
Crusoe Takes a Trip,4G2ghZczj9HjGvUTEpn62d,['Red Snapper'],['1BQtFnxZvAvTCZgTMlED0Q'],9/9/96,399627,big beat,0.486,0.761,11,-10.721,0.0472,0.0124,0.845,0.367,0.41,171.253
Rescue,61ysYuRsgpOMQ7Ushx68Ro,['Rasmus'],['61cile5DTy6T45qRLiMy1T'],3/30/18,209947,big beat,0.351,0.813,5,-7.555,0.145,0.45,9.24E-06,0.202,0.476,177.852
Man of Constant Sorrow,4fQhRtm01MEEgadjwqkKRO,['Skeewiff'],['3xL2Wrd5tv4QDsWCdl81au'],12/2/13,375985,big beat,0.611,0.913,5,-7.827,0.0348,0.00492,0.0988,0.105,0.279,107.96
Movin' on Up,67ncFJWaIbJdqZl1bpEppz,['Primal Scream'],['3wury2nd8idV4GecUg5xze'],9/23/91,228267,big beat,0.523,0.76,5,-12.437,0.0325,0.103,0.00068,0.0666,0.581,94.267
Happy Here (Thinking About You),1hWDtTVAmEk6EcBp9a3abV,['Danmass'],['3U4RILVAA5JldQV6eHZGJJ'],7/18/05,360280,big beat,0.627,0.87,0,-4.029,0.0584,0.296,0.00101,0.137,0.703,87.97
The Force,39qTXRJZd7omJi2KZCd0nJ,"['Aim', 'Qnc']","['1ILwJ5zliBLMsRARQJjOMp', '4hie13XwaObu4XO47ANkWw']",1/1/99,245947,big beat,0.922,0.701,4,-6.679,0.0868,0.0128,0.000822,0.0941,0.54,101.996
Ebeneezer Goode - Beat Edit,3cJiAK4ogUaUrx2E0lDvUt,['The Shamen'],['5E704N5StxMVKpalhaJ5L3'],5/5/92,234787,big beat,0.606,0.963,1,-9.765,0.055,0.00325,0.00457,0.187,0.499,126.026
Teardrop,67Hna13dNDkZvBpTXRIaOJ,['Massive Attack'],['6FXMGgJwohJLUSr5nVlf9X'],1/1/98,330773,big beat,0.615,0.419,11,-8.8,0.0395,0.0173,0.497,0.135,0.216,76.997
Prime Audio Soup,1PuEx5VByUrl2T7ZKwdlJF,['Meat Beat Manifesto'],['3AO9jmM1JTooPNcu9tTyZx'],9/14/98,377760,big beat,0.583,0.924,1,-5.548,0.0457,0.000159,0.621,0.209,0.461,126.001
Blow My Mind - International Pony Rmx,6zUYRlsp6nFIl2dNKtU5Vh,"['Deejay Punk-Roc', 'International Pony']","['7J31B1Wd3J4fCq1zYTVXxl', '06uGwaBgS9ZWmtQHW6OcDJ']",8/2/02,214267,big beat,0.843,0.174,1,-10.85,0.107,0.1,6.89E-05,0.234,0.234,109.979
Sky Full Of Diamonds - Metrik Remix,2Ap8EyzarZvvwDoIIWApPz,"['Hybrid', 'Metrik']","['2MYN7OKnlCiZ0wrwp2A1ox', '2NCEtX40i9lLNpTg2X5583']",6/11/21,226207,big beat,0.485,0.762,5,-9.609,0.0346,0.00184,0.327,0.16,0.176,173.948
Who's Got The Bacon?,2uBAbSOW04UFAnD74h1ZXw,['Howie B.'],['1DAJPl1Q9bNwPGUqL08nzG'],4/15/21,264573,big beat,0.827,0.541,6,-9.95,0.049,0.0443,0.934,0.124,0.86,95.07
Hell Is Round The Corner,2wC0qK8JN6gblb0ZJzE2d9,['Tricky'],['6hhA8TKRNryM8FNzqCqdDO'],1/1/95,227067,big beat,0.574,0.539,0,-12.273,0.177,0.336,0.00515,0.196,0.507,119.94
Disco Dancing Machines,7HnJz4An9EdHK9FjG29pfr,['Dirty Beatniks'],['55uMWlqdeoKGp0X2xHrRKs'],12/31/06,316067,big beat,0.696,0.992,8,-5.422,0.0583,0.0372,2.36E-06,0.667,0.454,126.009
Dark Lady,2eALAfP2PfljNcjlHPXDQY,['DJ Food'],['4NZM5xKuDpGc4vEHDwGO1Q'],3/1/95,245947,big beat,0.598,0.911,9,-6.908,0.0405,0.111,0.356,0.229,0.875,100.019
We Know Something You Don't Know,2OUu0NYAe02UqSBi1pRj6R,['DJ Format'],['08b8bBBm9g4yIou2ESJmQN'],3/24/03,289480,big beat,0.806,0.812,5,-9.649,0.271,0.215,0.0024,0.518,0.639,97.035
Insomnia - Radio Edit,07sxccsfOMu3ZiNG31pn4d,['Faithless'],['5T4UKHhr4HGIC0VzdZQtAE'],6/15/07,215640,big beat,0.714,0.938,8,-7.305,0.0369,0.0602,0.265,0.379,0.53,126.822
Somali Funk,3wzcxLTGnPaJukGUqhkvMY,['Stanton Warriors'],['7GeAzBsalYANXTi1ReOm1R'],7/31/20,235812,big beat,0.659,0.944,1,-3.845,0.0498,0.00136,0.788,0.204,0.521,130.027
Inner City Life - Radio Edit,4TOIdyhxz1xgAlrrz2HHhT,['Goldie'],['2SYqJ3uDLLXZNyZdLKBy4M'],1/1/94,231973,big beat,0.301,0.645,9,-12.35,0.0801,0.00286,0.0283,0.0588,0.0612,154.646
Revolutionary Woman of The Windmill - Part Primera La Bandolera Del Molino,1Ia7VpJTEQgWn65WPg0qRE,"['Up, Bustle & Out']",['0P8CKxjKGjVnIOOJSJoymP'],5/1/96,340533,big beat,0.716,0.772,2,-11.878,0.0433,0.289,0.796,0.061,0.463,106.271
Spoiler - Original Mix,3BcEpBfEx2mOyCSJWIHSvu,['Hyper'],['6DFJfhZxwWe1yKQvRDJmdl'],1/3/14,272000,big beat,0.424,0.797,5,-2.321,0.0577,0.000969,0.841,0.234,0.223,179.893
Two Turntables and a Crate of Skint,3lp57s3m4r5rNa8MiNesnR,"['Bassbin Twins', 'Skint']","['2MXpehjTt01tarmYAwi42L', '0BSw2WNcp00OW13TfSGVGR']",6/1/96,425707,big beat,0.88,0.979,10,-3.911,0.209,0.0101,0.0482,0.365,0.449,120.027
Legend of the Golden Snake - Single Version,1LYMWLIvXHWehNAUUC32rO,['Depth Charge'],['7wFngDXS0agMESGg1qYM4u'],1/1/02,266693,big beat,0.676,0.716,7,-10.255,0.171,0.00973,0.87,0.384,0.381,91.47
Hands High,1wsWQhab38xSTRvjYtbjrQ,"['Krafty Kuts', 'Chali 2na']","['6Ebt7JHILWJCE7aR7JLFB2', '1ZJlXFkFDBsjSuYyjVcMkk']",11/10/17,165342,big beat,0.775,0.932,10,-4.025,0.337,0.368,0.000223,0.148,0.828,100.166
Something Good,22AvpWbOtNTiem8jKDk8QO,['Utah Saints'],['2KB6LGMBaOYYYdvvgyptFH'],1/1/92,355880,big beat,0.53,0.95,6,-10.553,0.0423,0.000517,0.821,0.13,0.507,126.86
Renegade Soundwave - Leftfield Remix,6INNs26zUPhIkxzJu7rlMF,['Renegade Soundwave'],['34wtf7GZVapHNvysEvuFzY'],7/15/96,469973,big beat,0.594,0.963,2,-7.46,0.05,0.00558,0.848,0.238,0.567,99.873
Little Britain - 2012 - Remaster,2RRngIcMlK1uCEij9HpbDA,['Dreadzone'],['2hrrhKOVsxoCIZb9H4ZBCZ'],1/1/12,270093,big beat,0.681,0.932,1,-6.338,0.0312,0.00735,0.681,0.117,0.951,149.65
Smokebelch II (Beatless Mix),0WvOTOVdItdQgWB6hEvIqQ,['The Sabres Of Paradise'],['3w0vR06WHMVwMe1G20wmlS'],10/4/93,256133,big beat,0.476,0.465,7,-8.499,0.0298,0.884,0.84,0.148,0.222,127.931
Stoney Street,0GeezbrS87YZgXuyksdg2q,['Amon Tobin'],['3mvkWMe6swnknwscwvGCHO'],5/19/97,353427,big beat,0.614,0.447,10,-12.579,0.0475,0.0743,0.826,0.117,0.377,165.051
King Size,2gUuKz4SEYSvzyu5tfWiRt,['Kruder & Dorfmeister'],['39ywlwtGw8RTGobakgb11L'],11/13/20,297427,big beat,0.787,0.224,10,-14.059,0.0645,0.0233,0.731,0.162,0.33,95.912
A grand love theme,0pg2VKzTsBdbxPzcOkReY2,['Kid Loco'],['1ViF5mdcW7pEn7md71YjOL'],1/1/97,242800,big beat,0.553,0.659,9,-9.281,0.0613,0.502,0.859,0.184,0.46,183.815
What's the Altitude (feat. Hymnal),3XT7cOVsRYUeD6r75QsO6r,"['Cut Chemist', 'Hymnal']","['4743DlrFCsAlAV4N26Kdgh', '1I01YCmsC0P1OdGy3hzPoJ']",7/10/06,263667,big beat,0.892,0.934,5,-4.228,0.0805,0.302,0.000646,0.29,0.803,137.426
For You - Original Radio Edit,6jbglMwIqyg1G1N96COAsD,"['The Disco Boys', ""Manfred Mann's Earth Band""]","['0suokA0Exjok9HBfB0Oc3X', '2utNxkLhreF1oIfO8kQT3q']",1/31/05,224173,commercial house,0.661,0.748,5,-8.178,0.0689,0.00641,2.08E-05,0.467,0.428,128.183
Farbfilm - Radio Mix,5tNo0HIKFI2x0j2vltr1cD,"['Finger & Kadel', 'Talstrasse 3-5']","['2W3QMj8bgNagVT9v9zktdM', '3feOSXm5By7BCxuBwa2wbb']",7/21/17,176129,commercial house,0.856,0.903,10,-2.377,0.0521,0.0362,0.000322,0.227,0.465,124.005
Feel Only Love,5CjJBIyrvmuna7MzOGAt0J,"['Klaas', 'Mister Ruiz']","['25sJFKMqDENdsTF7zRXoif', '3O2qgIUDvVtm7iXuzV7BTN']",7/2/21,151429,commercial house,0.611,0.867,2,-6.735,0.0533,0.011,9.77E-06,0.0812,0.183,126.1
Tropicali - Club Mix Edit,45kRQsucOJ8Pajk7FHRo2X,['Darius & Finlay'],['1w67D3PakcxjYGt6xPnnke'],1/1/15,218848,commercial house,0.599,0.706,3,-4.942,0.0486,0.00481,1.36E-05,0.167,0.295,127.902
Tanzen - Radio Mix,2Uip5SNGObHuyBrHXHUUjh,['Rockstroh'],['7J4lqW9BfG8FjylK9SP59j'],1/9/15,241227,commercial house,0.738,0.776,10,-6.438,0.0396,0.00723,0.000784,0.373,0.661,131.017
Summer Jam - Video Edit,2fANKpHqnRTIOvaBVELpav,"['R.I.O.', 'U-Jean']","['0Ol3Jol2T3lZZVLNNzWPhj', '5FTpdDUA9cksspPW5Ix78g']",8/24/12,182657,commercial house,0.747,0.716,1,-5.152,0.0308,0.0828,7.59E-06,0.0773,0.849,128.001
Ebony Eyes - Original Edit,7cSaTVrdg2uyCGWUtfI6xr,"['Rico Bernasconi', 'Tuklan', 'A-Class', 'Sean Paul']","['6mUjbb9eMEXtOS9oSPwYjg', '0DtuqUyBMjKumYHiEUpZ0H', '2QeZvpGelZ3xBGgr3CgIld', '3Isy6kedDrgPYoTS1dazA9']",7/3/15,196617,commercial house,0.626,0.877,1,-5.62,0.219,0.12,0,0.693,0.622,121.994
I'll Let You Sleep,4Tt5oGiXPS07vnoLVnaDul,['David May'],['3MpCfIDDtcYqxvODmYLx0f'],1/1/05,203813,commercial house,0.535,0.691,5,-8.046,0.0266,0.0248,0.0245,0.0947,0.437,169.45
Shine On - Heiko & Maiko's Gute Laune Radio edit,2EDAK2NGoLmI963GOCrEln,['Sunloverz'],['3XI6OhAAcPH7gHIoZIHcwn'],11/25/05,193067,commercial house,0.787,0.612,7,-11.059,0.0487,0.0359,0.349,0.389,0.891,132.049
Don't Stop Believin' - Radio Edit,2KMjKf1tDxMHMHjhiHkfOe,['Eric Chase'],['6UaMv59B64t5wi1vH4H5HT'],7/3/15,207045,commercial house,0.601,0.935,1,-2.995,0.0499,0.00642,0,0.339,0.313,123.965
Pony,07sokZVoIS2rdW0JYBOJYN,"['Bodybangers', 'Lotus']","['7koJQAjVzXoUpH6pXrihXA', '5NgQo5enpKJsf6ohQedD6b']",4/2/21,146719,commercial house,0.719,0.953,8,-1.413,0.226,0.0283,0.000127,0.107,0.336,128.083
Ohrbassmus - G4bby feat. Bazz Boyz Edit,3dE3TTntNc4rzXS9bJ1bp3,"['Akustikrausch', 'G4bby feat. BazzBoyz', 'G4bby', 'BazzBoyz']","['4Aozl9CU6iOSBrNVmIFKyL', '4PIGNngCCBkqb2DDyvR0g3', '4GL4ZWsu1a1XB2o1gIxcSD', '0FmijmKJPx6QK6KSaFkkfU']",5/4/10,231872,commercial house,0.599,0.863,9,-6.95,0.0577,0.0204,0.489,0.35,0.332,145.003
Take a Chance,5J02LQ8ZgZB8yTT02ErWBj,"['Chris Decay', 'Tobbe']","['13IYuoxNn0kxovGSOc5HG1', '1JCaKphqmQ0ZyV8E69CBSw']",6/18/21,179048,commercial house,0.763,0.717,2,-3.302,0.0339,0.26,0.000109,0.0603,0.423,126.008
Writing on the Wall (St. Elmo's Fire) - 2-4 Grooves Radio Edit,0aFaV9a2cDfTLNqsALbbZB,['2-4 Grooves'],['6pF4Vo8b7eTWNV7LDkUKXp'],2/8/08,203314,commercial house,0.578,0.899,1,-5.561,0.0632,0.0242,0.000131,0.0833,0.618,130.03
Sonnendeck,1yGMIn7RIXiEoGkB1AYXAa,['Heiko & Maiko'],['7nbkXxFQNYTIdF7N1yrvQK'],5/29/20,175082,commercial house,0.756,0.712,2,-6.572,0.0778,0.0683,0.00905,0.12,0.754,122.028
Cubano,6WJEGlWxDu7Om1D0pRg3LR,['Picco'],['6i1CBwvebApraHKXUhMHQK'],12/28/18,168768,commercial house,0.897,0.934,2,-4.854,0.201,0.0466,0.807,0.277,0.477,128.011
Children - Club Radio Mix,7oOYIbpOhNdeAW0t2IuFiC,['Dave Darell'],['1aAiIcYEUijIWf57lnNBbf'],6/15/08,217787,commercial house,0.708,0.864,1,-6.803,0.0386,0.00974,0.86,0.124,0.153,128.008
Megamix,6lBG1hSikCUqxoxIEaOni8,['Michael Mind Project'],['3I4ttwmYBwsR01fin6ItJR'],1/1/14,595045,commercial house,0.568,0.876,10,-4.925,0.0609,0.00361,3.47E-05,0.236,0.528,128.288
The Sound Of San Francisco - Progressive Album Mix,60tsXfCcG6Ljxsr8whOXL5,['Global Deejays'],['5M0Y6NBi3Wfwo2H1gtPl1L'],6/27/05,224200,commercial house,0.694,0.823,6,-5.739,0.048,0.000573,0.00102,0.134,0.501,132.337
Take Me to the Clouds Above - Radio Edit,6vz0eTR8WHvKcb0pdr2WhZ,"['Micha Moor', 'Shena']","['7oGHuhJ1ffojXBuxgK4qiy', '5FhRI8UpmCQzY1yJM4rWVL']",7/20/12,187500,commercial house,0.556,0.86,2,-4.758,0.0438,0.000586,0.00301,0.816,0.237,127.951
Ecliptic,1Hx6LFCmA5S1MYXenXGC1j,['Sunrider'],['2Uq0KT5tF4WhgfReJJWQCA'],1/1/00,470521,commercial house,0.526,0.778,11,-12.062,0.0399,3.10E-05,0.891,0.343,0.2,140.212
Going Back to My Roots - Stfu Mix,36J0mfjtgJqSpYTBb5vGwa,['STFU'],['6AVuKSupq14QCPEvNIumqE'],4/30/10,389162,commercial house,0.784,0.687,4,-6.617,0.0762,0.00661,0.864,0.0529,0.51,128.007
Crazy Paris - Klaas Remix,4dIkHV4q9I6t5l8rgzmxto,['Horny United'],['1a9aryI65tIgi8O5WwpBIP'],5/2/08,334002,commercial house,0.848,0.635,5,-7.296,0.13,0.0039,0.0242,0.0611,0.596,128.039
Believe It - Cazzette's Androids Sound Hot Remix,34GWR2CKABxQTdanNWo39W,"['Spencer & Hill', 'Nadia Ali', 'CAZZETTE']","['5gPk0IA8pSDJwWm0VRRgNJ', '1C60viSZv6BoYtrnkZ44g5', '1IELhvOMg5VQlU7syRm6CS']",3/14/17,362027,commercial house,0.729,0.692,6,-5.13,0.209,0.00386,0.0555,0.0299,0.613,128.008
What Is Love 2K9 - Spinnin Elements Remix,5xl5EeOMtZWje9kVi8SrSj,['Klaas meets Haddaway'],['1SuG9oclvjim7tuwW77iCe'],1/1/10,279387,commercial house,0.785,0.679,7,-5.818,0.0311,0.00469,0.00963,0.153,0.528,128.014
It Just Won't Do - Bigroom Radio Edit,4j7zg496wCrYdgQXq8HKTX,['Discofamily'],['5X5VMSxwL1STgzKssYKURj'],4/3/09,198000,commercial house,0.606,0.929,10,-4.609,0.037,0.000883,0.078,0.366,0.366,130.007
Drunken Sailor - Radio Mix,0KRThbrDgGgdY3gMOvBgAA,['Glamrock Brothers'],['2TBCStK86dQ0vYpkalIKKF'],3/30/12,184587,commercial house,0.702,0.894,11,-4.435,0.13,0.00218,0.0982,0.365,0.742,127.986
Mad World - Edit Mix,6Lb8U5ZUe7hfgTgtrD4Knv,['Belmond & Parker'],['1NE7jyuE3YpN7kdanJFXUQ'],11/4/11,228507,commercial house,0.683,0.934,6,-4.87,0.0424,0.0726,0.000135,0.0983,0.255,130.036
Jaana - Original,7DjU06nohazxth52ZldKQb,['Kaiserdisco'],['2lPXenWgbh51R950CMdk6i'],8/16/10,420119,commercial house,0.801,0.785,10,-8.568,0.106,0.00021,0.874,0.0322,0.44,126.02
Englishman in New York - Radio Edit,6HZlrnlu4NBbEKNldMU8kJ,['PH Electro'],['6bwJA8gugndMQxiuMsnYDV'],7/23/10,171914,commercial house,0.442,0.867,11,-4.555,0.056,0.00799,0,0.329,0.374,125.871
Funky Town - Dave Ramone Remix,2DKsqX4M8ODzfAJhE635yp,"['Funky Chicos', 'Dave Ramone']","['6CFxQittS7XTJA9nCP5A5C', '3yJEDITP6xPDElQZuJYnDi']",4/18/08,451000,commercial house,0.755,0.768,0,-6.147,0.048,0.00246,0.477,0.077,0.376,127.996
On The Beach - Radio Edit,3kavCHsAbkCHJcgmVm8ZO6,['Sonic Palms'],['2473fEHFwQBlpRFlFTubwB'],5/1/09,220056,commercial house,0.6,0.955,1,-4.695,0.0433,0.00185,0.000394,0.445,0.546,127.996
Live It - Original Radio Edit,7CvYwHHGqHbHLc4F1MBdgm,['Fentura'],['4UiZZfjWf8nFuS8dBiwdPk'],8/28/04,201817,commercial house,0.68,0.849,3,-6.526,0.0702,0.00869,1.25E-05,0.115,0.219,130.021
River Flows In You - Single mg Mix,6DydhFcJYwP1RWbsRrIhDM,['Jasper Forks'],['5QCZ46GMAwu0DXQUC7n7DH'],3/26/10,235265,commercial house,0.633,0.793,6,-5.792,0.0295,0.01,0.782,0.0734,0.692,132.004
C'est beau la bourgeoisie - Radio Edit,22OZbdiOvRdocdyafcGAgI,['Discobitch'],['48vWW7ozlrI3oT6zecxDUV'],8/18/08,211187,commercial house,0.624,0.806,10,-6.404,0.0671,0.117,0,0.451,0.643,127.962
The Bomb (Phil D. Radio),6bNQvRfbyehIGCUWrmTWIT,['Luke Francis'],['2s4UwYV37ZN8g7JXGQKofF'],10/12/07,192400,commercial house,0.624,0.938,9,-5.72,0.105,0.00164,0.255,0.828,0.625,125.929
Alive - PH Electro Mix Radio,3NdEpBf4VFhx4bcyR6xVG7,['Mondotek'],['5jpCHDkV6cOsXQ9OXGGvhU'],11/24/10,221127,commercial house,0.736,0.645,5,-6.664,0.0627,0.0193,8.72E-05,0.17,0.851,129.976
You Know Why - Ph Electro Radio Mix,5I9OT77yUcXtK1A2VpcfLi,['Rock Massive'],['0oQwW3ThplFLurHGHceuP9'],12/1/15,215879,commercial house,0.643,0.966,1,-3.999,0.139,0.00431,0.43,0.878,0.35,128.019
Mir sind Schwiizer - Neue Version,1u9JYWspspbBxA9U1fjlJy,"['JaybEE', 'Sandman']","['3GgGfDFxiSKV6TEziQw5cL', '5BzmzqLmJhuHpiXxQeCVrE']",5/16/14,201131,commercial house,0.64,0.955,10,-5.715,0.0587,0.126,0,0.418,0.879,128.071
Looking For - Radio Edit,62c2koCfEj8GEzzYUKSAgj,['Jayson Green'],['5AKDZV6utIKvoaice1c872'],5/22/09,200000,commercial house,0.864,0.86,7,-7.169,0.0971,0.0184,0.852,0.138,0.47,127.979
Oh La La La,4gBilrPqZYy69k7aZmlNkH,['Jean Elan'],['3NCduRZyQ6McDZus9mEQ6z'],8/20/21,160125,commercial house,0.761,0.809,8,-2.977,0.0472,0.00165,0.338,0.401,0.463,125.003
Superheld - Mein Original Radio Edit,6lzfArGvpwfQ6DREXHKtbD,['Rob & Chris'],['4TpbEVsX4U0Cs9QhhI2JyG'],7/31/09,211424,commercial house,0.737,0.903,3,-6.22,0.201,0.00998,0,0.127,0.867,123.038
In My Mind - Original Radio Edit,3tY3KXoDV4cTo8kXqQxFrv,['G&G vs. D-Jastic'],['0bm9JwP76BG8TwzjNIAOhF'],10/8/12,209062,commercial house,0.684,0.939,0,-5.276,0.0896,0.000993,0.898,0.13,0.46,128.01
Henkersbaum,1s80KmTjAAj9gEI5eFUIJ1,"['Talstrasse 3-5', 'Jason D3an']","['3feOSXm5By7BCxuBwa2wbb', '5B0MWvpDlqogGktIVJNgbK']",7/31/20,151586,commercial house,0.835,0.751,9,-6.509,0.179,0.108,0.0118,0.184,0.334,127.949
One Thing,2VhAd7GEsAbVJ4sYjNxR07,"['Darren Bailie', 'Guru Josh Project', 'Jelle van Dael']","['6y99awMYOaaGNJC7Iu6S0b', '4ME85YvMUi1hdqhbind7gy', '4CBytrQX85XtpfDzvdL3DI']",8/27/21,166667,commercial house,0.734,0.804,1,-5.999,0.205,0.00653,0,0.387,0.295,126.077
I Say Ride On - Radio Edit,2I0oxXvw1EtYvUqMYvFFr7,['Armand De France'],['6NDSugK8oHxMM0x71P1E0b'],6/29/11,224723,commercial house,0.522,0.852,1,-5.65,0.113,0.18,0,0.639,0.588,128.007
No Stress,3LVxJTSgrUZyQpGadmoIrD,['Laurent Wolf'],['0U2M5hyVn2T78XKlRHJFcn'],5/16/08,201453,commercial house,0.726,0.793,3,-3.052,0.0672,0.154,1.61E-06,0.143,0.755,130.003
Keep Control - ARTBAT Remix,5RRW8mTdeutSNYSmV4om5C,"['Sono', 'ARTBAT']","['7vBGVjjUKLWS8zLNSYwVVC', '3BkRu2TGd2I1uBxZKddfg1']",1/17/20,483902,commercial house,0.769,0.762,7,-9.669,0.0757,0.0151,0.783,0.0748,0.119,123.002
Get Shaky - Radio Edit,7lLvyMx4KFDixMBJ94bcAJ,['Ian Carey Project'],['5PbZIYWcDuRgEbMs7abSTH'],6/15/09,178667,commercial house,0.685,0.861,1,-4.194,0.0618,0.0472,0.00178,0.314,0.57,127.949
Love & Pride - Radio Edit,5p8N30eXBkOW9b4JdSLZWK,"['Daniel Hoppe', 'Paul King']","['3TpEkXBiB1NNOiS1CizarK', '7C5UhMG2ErIo5EfN2JKDYj']",4/14/05,211027,commercial house,0.563,0.938,9,-3.972,0.116,0.000266,0.00031,0.29,0.677,125.064
On And On - Radio Edit,1aL2YOsmw2NRPvozwBJRZJ,"['Yanou', 'Do']","['5SWX583ExJOL7cv8572Crs', '19WqbB1PZJZobT4qjZRlwN']",1/28/11,228467,commercial house,0.629,0.92,0,-5.102,0.0361,0.0258,0.131,0.0764,0.504,137.983
Booma Yee - Radio Edit,63GZ5ZftQPxhKcGZ0Zjwev,"['Geo Da Silva', 'Jack Mazzoni']","['5E4rOL0HwjD2TGLhrK6tZp', '2ZhNwwAIjVKhN9iy4br78h']",1/1/13,205479,commercial house,0.689,0.838,0,-4.439,0.0474,0.0169,0,0.328,0.661,128.052
